gene_id,9JD4 B Memory,9JD4 B Naive,9JD4 Basophils LD,9JD4 CD4+ effector,9JD4 CD8 activated,9JD4 MAIT,9JD4 mDCs,9JD4 Monocytes C,9JD4 Monocytes NC+I,9JD4 Naive T cells,9JD4 Neutrophils LD,9JD4 NK,9JD4 pDCs,9JD4 Plasmablasts,9JD4 VD2-,9JD4 VD2+,925L B Memory,925L B Naive,925L Basophils LD,925L CD4+ effector,925L CD8 activated,925L MAIT,925L mDCs,925L Monocytes C,925L Monocytes NC+I,925L Naive T cells,925L Neutrophils LD,925L NK,925L pDCs,925L Plasmablasts,925L VD2-,925L VD2+,DZQV B Memory,DZQV B Naive,DZQV Basophils LD,DZQV CD4+ effector,DZQV CD8 activated,DZQV MAIT,DZQV mDCs,DZQV Monocytes C,DZQV Monocytes NC+I,DZQV Naive T cells,DZQV Neutrophils LD,DZQV NK,DZQV pDCs,DZQV Plasmablasts,DZQV VD2-,DZQV VD2+,G4YW B Memory,G4YW B Naive,G4YW Basophils LD,G4YW CD4+ effector,G4YW CD8 activated,G4YW MAIT,G4YW mDCs,G4YW Monocytes C,G4YW Monocytes NC+I,G4YW Naive T cells,G4YW Neutrophils LD,G4YW NK,G4YW pDCs,G4YW Plasmablasts,G4YW VD2-,G4YW VD2+
CXCR6,0.0030211133990606298,0.0028696786704887393,0.0016470204045737889,0.08662506248774565,0.06507263928954855,1.082159499616627,0.0008407574815522816,0.0012853961316247912,0.0012627448427081297,0.012321066824204452,0.00048519818592737625,0.07084272575622448,0.002095828726556612,0.0,0.0818517967827001,0.604536470367042,0.0004279590636774289,0.001700307629675138,0.00022629946640519033,0.03090816898618881,0.1394049161985973,1.061680724620747,0.0005492595089131001,0.00037754483842473963,0.005095378975509716,0.0014353909750673519,0.0,0.024635179768297016,0.00047572165885848217,0.0,0.1444203772245318,0.4726031233306505,0.0005427362031479317,0.0024260930263279717,0.0,0.09346182711422028,0.15113770167115712,0.8799421628599932,0.0,0.0,0.001831708746142698,0.006339928584892009,0.0,0.028548227325584753,0.005434977804552125,0.0,0.03065429070137577,0.14106758194755709,0.004859907681947661,0.0075025829445825015,0.0041992386747683385,0.11538490307360731,0.08300519200344111,0.9762176129026328,0.0020545110685362337,0.0036829574800549903,0.0009341849547055173,0.009022550802856112,0.0,0.04556238402507716,0.008831744167126515,0.0,0.05038517818097873,0.46878105043322416
CYB561A3,0.20548449046913622,0.31085238603698684,0.017547559771101114,0.026039806017942403,0.028224604873838398,0.02959015999983708,0.0369975979695613,0.03968191048628589,0.033432487449812254,0.024155779297180623,0.012396394610696863,0.03854543783843367,0.9807323777965576,0.0097639989503087,0.028279913614149853,0.029339692824633546,0.17619821241610825,0.3617463679647925,0.01973461010530585,0.02720243495163486,0.03310647599152991,0.024132136672306154,0.042375213483010196,0.028899665810562632,0.03562368290180278,0.03811755268455575,0.007541873081457157,0.0380845596641756,0.9465782618276597,0.006840024717910765,0.033647652262246946,0.02076902181118939,0.1718020627347886,0.32343963352861915,0.022456741730386077,0.02440838526789979,0.02167947443004604,0.02302765831478159,0.03315646815071282,0.048642675472300154,0.051832697381741136,0.022373326681363007,0.006724963457444835,0.030259212105356315,0.9176843786262987,0.009970948825607472,0.030496636753236304,0.019387991223814214,0.18524509794447344,0.32549622705537434,0.016449370528693726,0.022924823999482775,0.030509492478223595,0.02315761929092781,0.05266222199987551,0.05128456811860351,0.03720920611940609,0.026644631220798815,0.008037911208014604,0.038526275031298116,1.155004981749484,0.01068478449582016,0.029608563048099418,0.020541938325750395
CYP1B1,0.005356033054548906,0.020218789679945105,0.0,0.00028638068104312574,0.0,0.001373019787729647,0.0032327582853435115,0.8228259871691737,0.05913576361155241,0.0007706340639819337,0.018012326680369894,0.0,0.0,0.005884607624533651,0.0,0.0002560148712690215,0.023304850892187968,0.042748757158795087,0.0036912614178431363,0.00011896625842253137,0.0,0.0,0.008658447842416,0.7217436811888716,0.0768742250513871,0.0010004865535657695,0.017328513863755064,0.0013439743404219785,0.0,0.005604941460456957,0.007090408622763436,0.0014572515849218858,0.06746388715843721,0.06595589597787982,0.0,0.0005056027842135919,2.6400441075864114e-05,0.001678411919421705,0.010063417622184082,0.6931915915504719,0.04605681701108861,0.00022803938396680933,0.025669536460594403,0.0,0.0,0.0016406528379217357,0.0,0.0,0.04177024586037542,0.0916434166076681,0.0,0.00019136761754199788,0.0010942073830415044,9.419023626915378e-05,0.01381152512975794,1.7622387400914827,0.1631440505307796,0.0016447320498357634,0.12370663475816812,0.004777976082111479,0.0,0.018960038132522963,0.0,0.0
CYP2S1,0.016841551554465886,0.007392369232307571,0.0,7.349326872996819e-05,0.0,0.0,1.0852015934676948,0.23272452978189567,0.020506017480187228,0.0002051168680506038,0.0,0.0,0.007548924574341519,0.0016105537382757947,0.0,0.0038676588868539878,0.010321195979343362,0.001005175136312162,0.012270885624958436,5.015918950023808e-05,0.0,0.0,0.799270542447896,0.26738201528909633,0.057790526795721296,0.00025407913944589764,0.0,0.011303000105331572,0.07251666253268554,0.0,0.0,0.0,0.009474690929495315,0.008909611619674384,0.03916101702731,0.0028557514553474213,0.0,0.0,0.8188612443396414,0.10249004810789059,0.021333879151192548,0.0,0.0,0.013514477751981517,0.0007446019995524621,0.0,0.0,0.0,0.017008472341724746,0.021116400047374938,0.01847525508928671,6.530643284675323e-05,0.0,0.0,1.2966666197447674,0.43605426954495297,0.051964859352254505,0.0,0.0,0.027595901485369344,0.023265171993839314,0.00043297586936166636,0.0,0.0
CYP4F3,0.0073368043162390355,0.01839165317177818,0.021038146716771823,0.009175627039319718,0.016248361407016937,0.010858849580875537,0.006544560602364104,0.017204165236801558,0.009333785014702793,0.012516413403589078,1.07464457563052,0.016046000994952955,0.005384700658843688,0.0016473741741667904,0.014306211079672329,0.004656820716217754,0.005242993222068454,0.013003731267742602,0.03004952932620658,0.009592256421039332,0.01261092417097675,0.02070706096535024,0.005505943328378351,0.015398666881738162,0.017938259033691683,0.025703531560293532,1.1294691542327575,0.0083246234323503,0.020157229698264723,0.00015515670297093292,0.014886988902268444,0.006822655676541514,0.012985145824196857,0.014269326410066023,0.03731900239327095,0.009402971208893275,0.012144956248141351,0.006530571063571643,0.009982595741965923,0.006483939267596773,0.004434095771534721,0.006271542036762388,0.8769736642692977,0.005614468235374414,0.011250556667064449,0.0022663052843787082,0.009932996468065381,0.009740958253732503,0.010529589345567256,0.03745963686718268,0.04247520725183777,0.01801568427306647,0.008359640091983336,0.009202572972931724,0.009779959392184213,0.013075979516771653,0.007888674398783673,0.01039114832281327,0.9189126058674244,0.012686392057672509,0.01699305037866078,0.00203992911119161,0.004691158675071977,0.02553938680460069
CYP4F22,0.0,0.0,0.008992762628286178,0.042367120265150555,0.24488583516800716,0.2428704452059193,0.0,0.0,0.7215703119581625,0.013407047929459215,0.0,0.049595561508969654,0.0,0.0,0.11250831421686597,0.10383384709251017,0.0,0.016032586387003202,0.05127850325388896,0.025405114346944126,0.21854322685732175,0.46147360216390443,0.018519676332133698,0.024600218027907347,0.9710712508559456,0.03345301939866549,0.0,0.06739084117698592,0.0,0.0,0.14137076514223199,0.22080195693341229,0.0,0.022908629899039416,0.07749946735353382,0.03057911221547786,0.08110608813796523,0.584536887976623,0.0013683048099996057,0.014268419141707117,1.018703167095579,0.010223866885713253,0.0,0.10832291126863187,0.0,0.0,0.14330614814888917,0.042454034800094714,0.00164441298881078,0.030825764702740018,0.0,0.04295178495791843,0.13926566441553936,0.22957886399006752,0.0,0.0,1.288655270090313,0.030811852844075525,0.021537995765956358,0.04478088469089618,0.0,0.0018439187813898427,0.10770095453681387,0.0598615061529774
CYP7B1,0.0,0.0,0.8060525743545138,0.006588966093767309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1270868293323377,0.008132542778719162,0.0,0.0,0.0,0.001981692931961876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048386531052676927,0.01214683118684123,1.0017026968255986,0.0077003567621681274,0.0,0.0,0.01550069543882395,0.0021704255921487212,0.0,0.0,0.0,0.01113932983494098,0.0,0.0,0.0,0.0,0.0,0.0,1.06515789948755,0.005997357459658393,0.010348503317181646,0.0,0.006449733517689584,0.015012452252688414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP11A1,0.002305722800263133,0.0027597672228152578,1.6752933609908203,0.005399624487722896,0.000331959493819496,0.015599128929531471,0.007049213694922435,0.0,0.0,0.0,0.03658853277712094,0.028536299175571236,0.0,0.0032872509916944594,0.0,0.0,0.00019655372313715533,0.00028180628061459857,0.5941042591976989,0.003643801848695851,0.0005520478208244033,0.0,0.0,0.0,0.0,0.0038257513059357464,0.0,0.00813645664714436,0.0,0.009371727982532652,0.009369175769029783,0.010305838124582474,0.0002718620554123835,0.0021705807982941006,0.8046210377682935,0.0026811638272228027,0.0011461225789862225,0.0,0.0030320296414076226,0.0,0.0,0.0010293107377364547,0.0046475807887233,0.0,0.0,0.01026500270853658,0.0,0.007858265375331708,0.0,0.0,0.9259813420431874,0.0026857857557136084,0.001797615267851617,0.0,0.0,0.003858946816336974,0.0,0.016634768317076797,0.0,0.0,0.0,0.0,0.0045199701135798815,0.0
CYP46A1,0.038842819681444714,0.0377786963313944,0.07610316277004092,0.043361617520252166,0.01567596626705465,0.04049568424786519,0.024322788843932137,0.025848370453896576,0.02722789115306861,0.04737821401400997,0.04674508944407114,0.05992738346892456,1.313127788368089,0.011016487240196913,0.02789882135122119,0.04524257901157308,0.023645385842371948,0.038314936237033276,0.04905797498507583,0.032624991662653244,0.029799442955071764,0.03145178268104386,0.025329268960903005,0.023722938229806232,0.020196007867271513,0.057243933214709025,0.026823127701851173,0.0507969649866043,0.9500220618134523,0.005655322376446635,0.02292121481284949,0.011270270192327103,0.015941642414052656,0.02017936733063593,0.08699852632853934,0.029916395592828326,0.06307241516007071,0.03911718139424893,0.014618474822135642,0.01315345505302045,0.01850699154441346,0.028732706280839675,0.032501521255764186,0.013162106744570341,0.8245783021343723,0.005917757020126718,0.023016383419898315,0.04100901794649217,0.023124867629119285,0.03296462853385551,0.06326405250999992,0.02896413589500307,0.03533709376703302,0.03610927663206951,0.013061170343154927,0.03536234726159543,0.016404062531542626,0.08478839269162776,0.03121530311201345,0.04475808428477908,0.9122718476840863,0.007111690454011934,0.035425792999627975,0.03505953805734918
CYYR1,0.0,0.004118006263586356,0.0218750242274927,0.0,0.0,0.0,0.04053971606558327,0.00253752438339135,0.003164002553704135,0.0,0.00978605312149544,0.0,0.8990737429259934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040988704173802894,0.005045385888762185,0.0,0.0,0.00067550463128537,0.0,1.051883407361315,0.0,0.0,0.0,0.0,0.009570160838192034,0.01825750142162714,0.0,0.0,0.0,0.0015573010960770507,0.0027613442811825106,0.0,0.0,0.01111953431978133,0.0,0.9925037188147927,0.0,0.0,0.0,0.0,0.0,0.008654818818803972,0.0,0.0,0.0,0.013804024780637962,0.0027451645295349567,0.0,0.0,0.006312799767820564,0.0,1.0565391308978986,0.0,0.0,0.0
DAB2,0.004448154651348297,0.006393738379663772,0.016164446167323855,0.004026585492284517,0.024746337609194716,0.0008993876565495644,0.08868797006883757,0.03060594212330516,0.02144183255539593,0.007375307823230979,0.00445838854614049,0.13842031622094064,1.0567811336314672,0.0003966481163316357,0.013164257162106978,0.001006753451893951,0.0028007362748003637,0.018474641477334228,0.04551035351143896,0.004129198814611529,0.013982501481894885,0.005452716876318028,0.05705584032890253,0.030024510145549944,0.040419449135414634,0.004253049282094786,0.0068124712221039095,0.1138386465729085,0.8475525974916068,0.00175767683357561,0.0392308881516827,0.0014830497843564374,0.00693542586029432,0.026199649626860055,0.02050399957499712,0.009232055025766597,0.025771436277006617,0.0021916003150564837,0.05618894914453436,0.036724199493612567,0.014017967851271929,0.00414346805600767,0.010380711304766015,0.2047026059064409,1.2006758310435135,0.0,0.08768026083835005,0.013697581617319156,0.002684670790585804,0.006251817291771089,0.024558093776057412,0.00740311243946636,0.02188368973005547,0.0028523619160780197,0.0676850540679968,0.02279914257102371,0.01718234478008291,0.005238930048874535,0.0052985179298887025,0.1388102738871173,0.8949904378334125,0.0037093767216459716,0.03812505231892197,0.004229638869412688
DBNDD1,0.05696483346789854,0.6798297818977648,0.0,0.08324627034637008,0.0024747773642591984,0.0157346073631389,0.023198954727848383,0.001019621095696777,0.0026615217661242947,0.16167351475683278,0.002649469968363595,0.0013234475838084427,0.1481385861611575,0.011352296492240125,0.0014624868241307305,0.0012024319487131182,0.02474512333838818,1.4932674169713875,0.0,0.018582338134785423,0.0,0.0023585174839854737,0.0,0.004142854401454833,0.00046996889473084884,0.09520900152656825,0.0,0.001181833542739446,0.022637648165065815,0.011159186436236947,0.0009089046635882885,0.0013620695950090783,0.04488229751960101,0.38544581555698787,0.002420312701906491,0.04009383888176553,0.0013397229173519958,0.0019182265562982291,0.0,0.0014521876211438943,0.0,0.03522235493644377,0.0,0.001429014414423513,0.023168057118887878,0.00966065240165229,0.0015242820420517474,0.0,0.04428298783502448,1.4414569855738602,0.0,0.20948859027964814,0.03216107851004641,0.004861223809786653,0.001094290317351339,0.0,0.0,0.31131893293802776,0.0,0.003136107309491602,0.0,0.005770128473374942,0.04775740424995914,0.04556624881450975
DEPTOR,0.01907776983895416,0.017664803689180823,0.023125698304143922,0.07377204181640916,0.046088862989346634,0.01888997217458137,0.8520584404955913,0.0,0.016262760839459434,0.09173444887595271,0.0,0.06347896014062154,0.14517040400230574,0.07764359268141674,0.09142678214334005,0.055508507746283416,0.12536747788982272,0.07317049804225763,0.04112184117450309,0.03281509976586796,0.0747816571367573,0.0349902860111444,0.6846732470342088,0.07093702630960938,0.06093620604188757,0.08912706583451348,0.0,0.059055359061763894,0.21390416954290878,0.04237434083647051,0.0889217828194052,0.08135554622506565,0.054626675333584784,0.001778034036678314,0.03727894448437578,0.059353103873497536,0.05831673722699421,0.09364142927290971,0.8386339213914132,0.0,0.09816493648261089,0.18747677789338096,0.0,0.06749834541948063,0.09294686127854596,0.02179918729851479,0.07390886641664117,0.022698709783018665,0.021537655127064667,0.055653942626975705,0.0,0.06296683686618892,0.09881150596289469,0.12409425059956304,1.6246343910787864,0.0025106925042165116,0.05678456252606409,0.10335410228652353,0.0,0.0,0.1163970708587451,0.09318028167009443,0.06431585764202705,0.04876778229278603
DFNA5,0.0877782327114461,0.21324219106995346,0.011646125253051124,0.12223955151331108,0.08456498491881044,0.0017459998406731039,0.49828384926718206,0.15200613349747735,0.015504828661208373,0.023885477391253004,0.007608883516196474,0.04559816426010495,0.0,0.0362861651098484,0.08742864465349426,0.0022054734829554993,0.09628953347007366,0.0726041213174063,0.004772399564506483,0.06719748555252285,0.1420113973956907,0.006861473058083776,0.8924693501388646,0.42225015094229124,0.03976381631766184,0.11465411407326982,0.0,0.13181992481320412,0.03740115448178701,0.0007780420342648567,0.004024989106393787,0.03938608061644697,0.3780091872354541,0.63887066460628,0.02506275560769708,0.027652660033488072,0.04453091291307328,0.0021870945372642037,1.2635708952222795,0.34496055799516184,0.07179280601535666,0.07130694692150306,0.0,0.029026481561786548,0.0202719770974993,0.0,0.0866138447278468,0.029216397333929937,0.03409470300605643,0.06849153595037433,0.008779009725208975,0.03559215178682098,0.01675728923258134,0.04964153231219003,1.2050890900325761,0.23717416783094225,0.04826778673182147,0.06792984701133511,0.0018685261452817425,0.0,0.18060989930836413,0.010145178021595298,0.08209262408778804,0.005826125784140778
DGAT2,0.04180434493741574,0.055844314090853595,0.014951079779955733,0.0010406124110537822,0.0005387528905542411,0.0008410605881451256,0.05805108637312381,0.08571732421740981,0.00970360713261841,0.0007702219864057956,0.8766381160959057,0.0009185670839504702,0.0023794238415224935,0.012776549348136476,0.0008556410180491015,0.00040415928505757256,0.01426974115324422,0.02218707481007551,0.004937138203098866,0.0008724099083229891,0.0004516825648562143,0.00036272016848837844,0.01612007214243238,0.03758885988648112,0.01696425614669038,0.0017227746187201594,1.3476049309734952,0.0008789185464922907,0.01051965227721055,0.004985483839096259,0.0007223707727864461,0.0006323302232039996,0.02998495481249791,0.003422402091805677,0.01718776888662878,0.0008529142272317794,0.0009989253844581185,0.0012464988582819943,0.012934376106921617,0.029869417541881483,0.006329263952911861,0.0008837342959657166,0.5452451523427905,0.0014475553127473435,0.0017051429077175812,0.009744587319157104,0.0004722012912761259,0.0020890942285222754,0.016448727247031298,0.03354679368096958,0.010710221054025673,0.0011865959580618236,0.000830891842051226,0.0001724071886891164,0.018453196724084357,0.11133411637063172,0.023460450983440403,0.000898004797856728,1.2305118005878086,0.0017821378094912076,0.003283154698553129,0.0038123987243658614,0.0005325693870189026,0.0004299947836593541
DKK3,0.0009829258091712566,0.0,0.062102334863384755,0.06088942113112937,0.06128679582602252,1.1201071071081607,0.0,0.0,0.0,0.0989485598683054,0.0,0.01321787602478536,0.0,0.0,0.1456660881170684,0.2493018986882116,0.004666043044932147,0.0029093998023318112,0.008397214120539703,0.059912793424111946,0.23228581727586292,1.6046973034817178,0.0,0.0,0.0,0.3352443264493299,0.0,0.03248157780895654,0.0,0.0,0.06686194908412686,0.46360873908114814,0.0,0.0,0.0,0.015416021817179028,0.03943295938960737,0.5032813129883157,0.0,0.0,0.0,0.0362295683739318,0.0,0.0,0.0,0.0,0.149714181061114,0.0,0.0,0.006960715986177962,0.011344343668986831,0.03915499435940455,0.03965189402964181,0.7719142764218059,0.0,0.0,0.0,0.08421980303912209,0.0,0.0,0.02381491184398738,0.0050480118979830055,0.12203852950866087,0.23458309168625277
DNAJC5B,0.5566462950732023,0.10567935132583008,0.0,0.013425338370705421,0.008391100567702387,0.01519757927915825,0.007310053965698856,0.020688140188817955,0.01668691539775475,0.011280508301408079,0.0076996179701404885,0.021146450782278697,0.017562461941415683,0.0030523485524485507,0.014702603838220646,0.020316908608114755,1.5563303417081082,0.10371503011944004,0.01206731792582137,0.021323458363074834,0.021975992956442644,0.015284658291915791,0.005165160388302577,0.0034419125568901825,0.008858661340116173,0.027928077143493556,0.016059203194864445,0.01782369897968831,0.017933693522118887,0.06280688372786027,0.010293655929128296,0.006636337393311564,1.1603307570539165,0.1360017408176263,0.02715948576848365,0.026393003937555063,0.02374280373223756,0.03174717480902569,0.017965775263661138,0.04356700501437826,0.025228076221624714,0.02072232214782095,0.018657824259786862,0.008684985746081087,0.010495312590251023,0.006008451880270345,0.023758821165004933,0.01258979200236662,0.7266926061647724,0.15488373184207485,0.0038452258791356365,0.026144690703462217,0.01956043442438945,0.024322543194961646,0.04419030742148487,0.09103881628504205,0.019712086035765852,0.015394570159698414,0.003015683704971691,0.010403650471558874,0.10604848822088139,0.0351432563065698,0.038493506744767834,0.011343187188153397
DNASE1L3,0.0033335667984889256,0.009337505115663664,0.0002723303543527305,0.0014500176792686394,0.0012756047366542615,0.0014795309779043427,0.17776053671937272,0.0018857407630539793,0.007747700620776063,0.0017924267877067333,0.001790392485510817,0.0008852369192449069,1.445401519107044,8.587875682825914e-05,0.0011928330748807248,0.00021094173730439318,0.0015486540467343705,0.0020971703393712956,0.0020810088108992224,0.0008254068230182498,0.0005460013165899145,0.0009880955063205784,0.13824879826884098,0.0012444256360170936,0.008039038760707497,0.0015076549727881894,0.0003046573388622273,0.0033633125297759282,0.7051890034700895,0.0003983729404200614,0.0010801784318930844,0.001018136744450616,0.009946577257084753,0.011323703956333102,0.0007712761354690041,0.0013453100063119253,0.0003464327773418533,0.0017972497246491951,0.054269823217109665,0.0023667271083316435,0.0014725368045983992,0.001762551090839806,0.0006125800296951108,0.005255910531968285,0.902557978773253,0.00024196258102562746,0.001049484123368916,0.0008290728653496197,0.0010026833490233496,0.00373950284591751,0.0015112048920197082,0.0011846666294416542,0.0014444816854571347,0.0018351278075088076,0.06001488347428225,0.0016976564895441798,0.0014688641613580208,0.0008971249931019439,0.0021486015966918066,0.010096141758072032,0.9468514986496137,0.0005005784571016017,0.0006736421115463826,0.0009629522961465255
DOCK4,0.0033332114793930222,0.0045147181837406816,0.002670795604278597,0.007456370663839113,0.007550299546142209,0.004859487461605465,0.04764545558064664,0.19874209372037688,0.12017259199678203,0.03205076861534184,1.2010121220994288,0.0,0.0642883867714281,0.0009287151935143736,0.005276521991177206,0.003605426181191151,0.004203861710166917,0.0026316842042995964,0.0034427531377411815,0.004604643126398434,0.003430480092516596,0.005672852678855314,0.08042555268166511,0.19441794845630675,0.13294131464959486,0.0036396073989615543,0.6025557413971839,0.005702429595846218,0.0008192806006480303,0.0,0.005495391176909893,0.057018380575064,0.004567001092867082,0.007949312555549147,0.00759830997496314,0.00890310266000003,0.04864666330968659,0.0026560071457831453,0.06871309355326728,0.1284555081831935,0.24937643987678257,0.00765124484511308,1.8372234373405618,0.0026589648374822352,0.011259932298437008,0.004069783777948338,0.004717518260049128,0.003543314655510254,0.004663147679025381,0.015613732157355112,0.0032327570271057653,0.017451101953111715,0.013288863441895407,0.008207594464975754,0.014418747033065515,0.14236553224401546,0.12155226440580714,0.013305091879213787,0.3592086991628254,0.016225896661209726,0.006264391018673386,0.0007956190670553074,0.03928406114731819,0.008030132963030333
DPP4,0.006396803027373994,0.0016841893014678223,0.003948099591117557,0.3984464007563685,0.01672865110154303,0.9534704621602427,0.02506513931717319,0.003028934775688074,0.0020033764710263324,0.2635317479917445,0.0026085415655304036,0.014069091573194352,0.2263622338962299,0.00082687510343361,0.01746684589645417,0.3761233282350619,0.00022362954264934076,0.0027434610935669237,0.004406494447391175,0.3678355021387378,0.020962496787885417,1.044912941027977,0.03036738685158313,0.0015302448569903904,0.004612896245072616,0.26957195288169117,0.0002425997944009155,0.022094903512717787,0.17607350196959648,0.0016059088488105358,0.12882829473635637,0.536163528547846,0.0016236707248975166,0.006930816206310937,0.00019306193428548382,0.3909269451095911,0.038403625536868685,1.2941765955156532,0.013995802684256455,0.005011467081540591,0.003988941510122647,0.16873118126505274,0.0038228977391819795,0.008128619964283544,0.08007320067083085,0.0023764600838937235,0.008969067084187135,0.09977400047824393,0.00324879170186555,0.0013685390787976858,0.00027313683145837345,0.29912843186292126,0.022785909537251074,0.7074400012961276,0.011682791777359893,0.0,0.0021678498571926982,0.23608781973104848,0.0,0.0040984096735226,0.13397412478094978,0.0,0.010736143628578698,0.26504078433361783
DPPA4,0.04867490845354539,0.19727127151425572,0.04942537715827775,0.060096188523424854,0.06001912463417664,0.036389578020756354,0.03159945336224485,0.030272563216197278,0.02888326992608607,0.0928656940826591,0.03783686167426384,0.08812548589666906,0.9991559646657862,0.007771785141135771,0.06356008724686944,0.03667647318746934,0.09446383076259039,0.17373632897910146,0.030695221274301233,0.034816131920545404,0.028576682964190612,0.047368441275505165,0.02277742698582046,0.030433941747473332,0.029773799744612067,0.10015375556787952,0.026970707235009404,0.08119645530775269,0.7247048758089738,0.014908302413121353,0.0676995746522997,0.02306176058854494,0.03491582029347839,0.21498407993360422,0.07110389319302793,0.05202984946456908,0.03178502869592058,0.03158920710629082,0.035956673706698354,0.03376397493253481,0.0391961432093579,0.0730370402818745,0.045946773261882776,0.04863129232184002,1.3567323665136986,0.016140414691594097,0.01733410351023921,0.013156192644981317,0.02271569206926981,0.1508956489069166,0.06941326096061211,0.055403750670169165,0.05536113622781525,0.026081844530996844,0.031061524924657993,0.04760410516244798,0.030772435202036954,0.08457547653159112,0.03177876284144047,0.05597785784088332,0.919406793011541,0.008268728554906481,0.04794991630089667,0.04521416596116924
DSC1,0.0,0.0,0.0,0.06010460992291504,0.004697480911795795,0.0013644344597130158,0.0,0.002552351174637984,0.0,0.8764657010738065,0.0,0.0015170984552053813,0.0,0.0,0.0,0.08407969551742024,0.0,0.00020366823967113822,0.03369580625508053,0.06106530493895231,0.0,0.0,0.0014312249577409257,0.0,0.0,1.3302618381439364,0.0017699481977396115,0.0,0.0,0.0,0.0,0.0,0.0012132797100215876,0.0,0.0,0.11741266669040978,0.02611833529364153,0.0,0.0010543357188691487,0.001288102461966833,0.00028709141321744323,0.7612232197791744,0.0,0.0,0.0,0.0,0.0,0.0018749046946406128,0.0,0.0,0.0,0.054777329135862037,0.008512086043632329,0.0,0.0,0.0,0.0,1.032049241003083,0.0,0.0,0.0,0.0,0.013501222101356064,0.021163046375129155
DSC2,0.0011190577982378171,0.004399716967789248,0.005163139659875268,0.0008539454541622362,0.0002184516671548295,0.0007093502685864671,0.0011454262533732295,0.0944264401591096,0.029728900049203904,0.0015081813174873011,0.4907555525191746,0.0016222026634067565,0.00041427218554742436,0.0,0.0010073355248574212,0.002000135183555284,0.0034445237926691266,0.001626561958039315,0.009609661118084289,0.001284429709275409,0.0010098488894961651,0.0017021499272843294,0.0012064768912433764,0.15523287547777576,0.011692421224690332,0.002323676874963206,0.6301646840956547,0.0017762828446980792,0.0017951794707055054,0.0002500168979444105,0.0008532553435660987,0.0008241836112469811,0.011038723817816176,0.035167598109465244,0.07532485843883345,0.0015232885100519148,0.0008763571927463121,0.0013881752182378607,0.007878439458480843,0.32669940628254673,0.04429854446557798,0.0009373031084222988,1.995222060793353,0.0027719896766278534,0.0006163207251652909,0.0031571901298561604,0.0016338313563344035,0.0015262659467536687,0.004252408527611241,0.01839285399812633,0.002061185821425431,0.0017693576644351688,0.0015320538830022668,0.001268981115729479,0.022219525011501505,0.18210678483356796,0.028234028651645787,0.0016844631257781231,0.8838577025918176,0.0014826583482749924,0.001091643548582862,0.0033577850828580714,0.0006323101779408055,0.0014012574977814633
DSG3,0.002216769689098242,0.0065570117040250064,0.6047912303705592,0.002963251325200878,0.0002566091462164195,0.0037236125006991096,0.003370639887148193,0.004638358428774725,0.0007206506776701322,0.002012514793156806,0.0018891491992865978,0.0,0.0037037267196539875,0.0005866305408311015,0.001546119476258242,0.0013522331110683015,0.004040927442999273,0.0011215967188461277,0.7459653614551421,0.0018657287852894937,0.0007018546225119471,0.002436008178027455,0.0030872675072552034,0.005463618342147292,0.0016868898713017111,0.0021037200380315565,0.013999589855765947,0.009455688886955551,0.0,0.0,0.0009992604975173846,0.0024061795064597717,0.0002810532603359454,0.004902614249404981,1.4625146812992873,0.006327495343620083,0.0007578500885538688,0.0015610338120420834,0.004514072297242713,0.0012279469795362886,0.0025504316034775263,0.0060437175274517,0.003037553054642398,0.0016704056077902548,0.002739266338965567,0.0,0.00344024012080612,0.008426599717870483,0.0025764217724445217,0.003109091649836253,1.1867287268750117,0.0024917750321590366,0.002404354220446312,0.0,0.0,0.00143177623524879,0.004494956946041176,0.004701720065374506,0.007576482578191514,0.006795965672170471,0.010047290873047933,0.0006562307744890287,0.0014268047899875095,0.0
DYRK3,0.02578788648273889,0.0,0.02655250965675863,0.02890284250954671,0.0,0.05144108551871376,0.01027413089172325,0.0,0.020765288589067777,0.0,0.06271005513431424,0.0,1.311672847725847,0.026077100001100487,0.0,0.10915933926861746,0.0002578175527407587,0.0,0.017537333964278246,0.026387434570645654,0.0,0.1823988378875084,0.004965389736873961,0.0,0.03256370796641319,0.0,0.03284728565297296,0.0,0.4484785790533625,0.0,0.0,0.0,0.0,0.0,0.0,0.029420048799920762,0.01308995331741298,0.0,0.012915295645379613,0.0,0.001330948235371799,0.0,0.024087422553346026,0.0,0.7662195028007351,0.022335449933420636,0.0,0.0,0.0,0.0012581548470875657,0.009244076637797269,0.041013039615270336,0.0,0.015670910871694418,0.0,0.0,0.003315614231476081,0.0,0.070290197977308,0.0,1.4736290704200552,0.025416808812686396,0.06980598443913766,0.01093442208013734
