,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,theme_17,theme_18,theme_19,theme_20,nmf_cluster,nmf_cluster_loading
2063,0.016904345874413824,0.00635198831416943,0.009573043992732006,0.0,0.0,0.0,0.0,0.016868213242081955,0.0,0.0,0.014981990915322874,0.0,0.012722583346908943,0.010486457188164232,0.021474348791893017,0.0,0.0,0.0,0.00731529275561963,0.0034703503173007843,15.0,0.021474348791893017
2064,0.0,0.012279352624329293,0.0028952777584656474,0.003937126505650279,0.0,0.0,0.00047036687014872505,0.008703909149979896,0.019219406658076293,0.0035988366948095023,0.0065396888866946805,0.021304722712321707,0.0066756592375616965,0.0005195504218130365,0.0,0.0,0.025524708419919852,0.00798388171570036,6.109150635944926e-05,0.0007469502276513747,17.0,0.025524708419919852
2065,0.0,0.01577710367568963,0.0,0.0,0.0,0.01413742716765377,0.0,0.0009324247603542436,0.036894092196705426,0.013361255666388296,0.03836345541198828,0.004929948417929392,0.006194996189682519,0.010088172358838857,0.013215937217080465,0.006426420509496755,0.0,0.00759178584643864,0.011173529881954424,0.0,11.0,0.03836345541198828
2066,0.0008069518448812303,0.01065808514249425,0.0,0.020908480741623426,0.034876177026727476,0.0037445618019534845,0.0,0.0,0.0,0.0,0.007098877356833529,0.0,0.012435618885489889,0.005831892977188668,0.0,0.007540048264458383,0.0,4.4016127918416365e-05,0.0,0.004999751748823192,5.0,0.034876177026727476
2067,0.005982273342360657,0.027055824536256753,0.005834671400751246,0.0,0.0,0.009875242360822626,0.002882475661433553,0.02833955271179636,0.0027471190722513387,0.0,0.0023704396434338546,0.005625590484247816,0.0,0.01723038934076991,0.0,0.005227135980379652,0.001805776268469209,0.002404137956455998,0.032040924255325884,0.0,19.0,0.032040924255325884
2068,0.004360733702996955,0.013060143949286557,0.00994759858433614,0.0036310425687307566,0.0,0.02712291145596007,0.0,0.005186309757252247,0.0,0.0,0.018612143376201123,0.040048828958105916,0.0,0.01256101445821764,0.022675667433968098,0.0,3.050617824863761e-05,0.0,0.014936020509126286,0.0021581260115924902,12.0,0.040048828958105916
2069,0.002285307887467024,0.00016965927730493085,0.016067156865477963,0.0059789795236108905,0.0,0.017862247527598178,0.0020599385254126863,0.003413112712568182,0.0044796840193806675,0.005272971122329516,0.00503365881881705,0.02776007855345828,0.0,0.013088737327553423,0.012509478931698249,0.0020590855365164237,2.6343707492118427e-05,0.0005270940797398984,0.024199932422396094,0.0022489209799410495,12.0,0.02776007855345828
2070,6.667594181626368e-05,0.0,0.0,0.00972308725936688,6.347495288549186e-05,0.00035961375170745084,0.021218369878269885,0.0037354739132651233,0.0037374114657817504,0.0,0.0017364018287138686,0.001996361000003749,0.014761117104144303,0.0,0.0,0.006448984717105831,0.0008830834074882773,0.012645460607850899,0.0,0.042674028982245364,20.0,0.042674028982245364
2071,0.00595853391384287,0.007148337430478906,0.001050480790850729,9.637594377394675e-05,0.0021240159066186156,0.037824804093256566,0.0024541335223866056,0.0,0.0,0.004957731028804568,0.026413989813226096,0.006213012690218567,0.013983342446237898,0.00898498474134407,0.0017710925445999937,0.0,0.00463979867568768,0.008058798417320975,0.01262100074437152,0.0010213023890265605,6.0,0.037824804093256566
2072,0.0,0.011180575497701635,0.0,0.013976183890412986,0.029690898849897354,0.0,0.0,0.0007722530452850517,0.0,0.0,0.0005155909832218156,0.0,0.010011985878486906,0.0075905159693467755,0.0,0.017446166655649978,0.0,0.03117890249053063,0.006054841216281173,0.0059130464634118834,18.0,0.03117890249053063
2073,0.009247019906919304,0.005021592398920696,0.003383781132140487,0.000649500599188853,0.001922582925067837,0.0,0.0015439096096123792,0.005760917708021618,0.0,0.03930129273262324,0.01631209422745878,0.002444103103062869,0.01430725262805958,0.012700361133962716,0.008337111377909863,0.001213076311182474,0.0004199325965241303,0.0012600348068366545,0.020900352174375483,0.00026599886192517434,10.0,0.03930129273262324
2074,0.0,0.008153545325952955,3.5320458997971024e-06,0.0002219988514553591,0.0,0.0,0.001978386668640638,0.0,0.005725625603445546,0.006787969178674026,0.011366501026781165,0.004201731531689319,0.0,0.011169981014073436,0.005536973303354686,0.0,0.04520449901211511,0.0023527515803096937,0.0,0.0010051094005195283,17.0,0.04520449901211511
2075,0.0034518862273564947,0.00602173337675824,0.0013864448143488279,0.028092103606486236,0.025846539172627102,0.0,0.0008051438606898182,0.0,0.0,0.0,0.0,0.0,0.00772519802296954,0.002069397832722545,0.018041717593160974,0.01508119907363944,0.0,0.0,0.011276254209792818,0.004400079899947757,4.0,0.028092103606486236
2076,0.005961148057104042,0.014677737231343918,0.0,0.0,0.03316664054933403,0.003999024854210573,0.0028499516675183543,0.0,0.0,0.0,0.006521473787715685,0.0,0.013763749863087552,0.0,0.011517435219096515,0.028089036652470725,0.0,0.021804006940637572,0.0,0.007473470215268023,5.0,0.03316664054933403
2077,0.011005511338003418,0.008623310897057028,0.002149095867408502,0.0,0.0,0.0,0.002638086094875178,0.019163264648326524,0.0004219287092024819,0.0035804970931592323,0.0,0.002509899470870903,0.008302393106886378,0.03070743819451149,0.017355089822863906,0.0,0.00022552770381150788,0.007298665284963087,0.00699289618425031,0.0,14.0,0.03070743819451149
2078,0.00834439722738335,0.003345093267735161,0.011158489533224115,0.002547365774626353,0.0,0.0,0.0,0.033021392840370874,0.0,0.0,0.00464491143934216,0.0021038830779636503,0.021358488038530958,0.01572952861346794,0.0,0.0022178020477976812,0.002087277440154453,0.008138420122121343,0.00014596076521736546,0.0018914082868494082,8.0,0.033021392840370874
2079,0.0,0.007762312689717428,0.0075194780817302055,0.012733808489205453,0.03537861757182115,0.0,0.0013058883926224969,0.0,0.0013314751812063777,0.0,0.0,0.0,0.01733302192849024,0.0,0.012477853504843118,0.009424442837926558,9.024667171852576e-05,0.007735063214513179,0.019038071991768827,0.0,5.0,0.03537861757182115
2080,0.0021271220593835323,0.0,0.02896166043356466,0.0030190912470602718,0.0007598257442685881,0.0,0.022625403230890014,4.3108146685101824e-05,0.0008731073206357684,0.0005110726986369383,0.003251630236961908,0.002834281396307,0.0,0.009119229003659237,0.014759729079828827,0.0031830384122134513,0.0004424656392103228,0.005713275773278835,0.002745730968308509,0.014921355533336898,3.0,0.02896166043356466
2081,0.002140627556304438,0.00688768039442412,0.005029162926493513,0.0,0.0,0.0,0.0014833417432128155,0.002003969491393021,0.014355193639077597,0.0015825465649444805,0.010417696808134369,0.0,0.011766723382001075,0.0,0.023215876177490397,0.0,0.04718690076310885,0.0006399221549891505,0.0,0.0,17.0,0.04718690076310885
2082,0.026096909840221002,0.012978504175151496,0.006606195856501849,0.0,0.0038852394687644088,0.0,0.0,0.02094262853599161,0.0,0.0,0.005600514893217636,0.0,0.022416134076151187,0.014158866582230128,0.025138537584339166,0.0,0.0,0.0,0.001584675957425647,0.0,1.0,0.026096909840221002
2083,0.010241040511062637,0.01830471835960074,0.0040158798284445985,0.0,0.0023023205915523306,0.0,0.0006388724800088267,0.008897538204944822,0.006425568819441639,0.04143422982736185,0.0,0.002805037937553747,0.02125410339950527,0.004920942753799017,0.004264277200833426,0.0,0.0011119286262166747,0.002633329568175352,0.02386640267502982,0.0,10.0,0.04143422982736185
2084,0.0,0.014718652605098359,0.006183929900845885,0.0,0.0,0.004210028794247075,0.0,0.0,0.0,0.0,0.01571061025840198,6.511193936227685e-05,0.011493779262273825,0.0,0.00046505750727256825,0.0,0.0513117424613034,0.008439618843625898,0.0,0.00493119537613834,17.0,0.0513117424613034
2085,0.0026274934559911973,0.0062745057975977575,0.0,0.0,0.0016826230330817913,0.0,6.058086882743454e-06,0.0,0.0,0.0,0.026982014422950156,0.011315291305760013,0.009386622377332596,0.00670057031810743,0.011803011625283293,0.0,0.04200971311895414,0.000772101161372989,0.0,0.0,17.0,0.04200971311895414
2086,0.021430953767532103,0.018923146735969412,0.011353197575747657,0.0,0.0,0.005215249863513141,0.0,0.01654865640101832,0.0019046091606602074,0.008384018206483398,0.0031265859165788123,0.0,0.017706839714075214,0.007441995506325969,0.013823546980224645,0.004903564949379993,4.6120746188253885e-05,0.018200512935287724,0.015104952410158532,0.002350768843196484,1.0,0.021430953767532103
2087,0.0011229641725345784,0.006281007493874575,0.0,0.0327500611582098,0.030028882602082873,0.0,0.002772755623950962,0.0,0.0,0.0,0.006913920234068568,0.002600257869300676,0.013580244132601513,0.0032104482032618877,0.0035479057088810234,0.0077898411200104005,8.68473531717773e-05,0.04877473886906195,0.011668279713378658,0.005209086180917662,18.0,0.04877473886906195
2088,0.0,0.009167212229580201,0.00037431157708477976,0.004846571987720757,6.831369320500672e-06,0.0020277752603112247,0.04399402756328569,0.0,0.0,0.0,0.006059929844917151,0.00030575076817850977,0.01071524709781517,0.0,0.015254502638173137,0.0,0.000512847666743149,0.008945128546048262,0.003209027757675296,0.03415798603412903,7.0,0.04399402756328569
2089,0.003927646143130594,0.014283327135708583,0.0,0.028473885721613,0.01970976115163562,0.0061243209687033345,0.0,0.006016056376069539,0.0,0.003434247556559272,0.0030497505728150935,0.0,0.012437903622709799,0.004259523935470793,0.02522157023947928,0.0,0.010053207065680886,0.021890914770341434,0.01456781981869598,0.0,4.0,0.028473885721613
2090,0.0,0.007968368387730861,0.0,0.0,0.001863151037285528,0.0,0.0,0.0,0.0035828897717326987,0.003937057051645203,0.015649986175687195,0.0,0.013376261603620989,0.008430822900112595,0.0,0.0,0.05021662125622893,0.010989972981967681,0.0,0.01064625856844524,17.0,0.05021662125622893
2091,0.0016310631915036255,0.003871505118847488,0.013495281029522818,0.00534239786715773,0.0,0.0210022993838176,0.003215244872592011,0.014038441005552646,0.0,0.0,0.018416162299399852,0.037713168991206476,0.008051150094302906,0.013254437029846702,0.0,0.0,0.0,4.815191622244528e-05,3.7469063897736793e-07,0.0,12.0,0.037713168991206476
