,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,theme_17,theme_18,theme_19,theme_20,theme_21,theme_22,theme_23,theme_24,theme_25,theme_26,list_cell_codes
6128,0.0,0.0,0.0,0.9202073450059941,0.0,0.16412004688659015,0.0,0.2754664282305308,0.10390760783901391,0.35103439128999475,0.0,0.5095719716806004,0.0,1.0757992554501425,0.40255638496082835,1.621570427684728,0.0,0.023132964322890366,0.0,0.2962358135086789,0.0,0.0,0.0,0.6716002237009687,0.0,0.27046744313434656,0.0
6129,0.0,0.025712055426193692,0.0,0.0,1.1665741228870188,0.0,0.35040919030126644,0.0,0.0,0.0,0.0,0.08460518033058342,0.4834588217017839,1.6724557036417054,0.0,1.3193126631324592,0.4681716899023219,0.0,0.6761969721412022,0.0,1.2090918772248203,0.5535880320367148,1.146203825550889,1.0851023144251553,0.0,0.0,2.0
6130,1.8272966269552933,0.0,1.0064935596855935,0.0,0.2894011625985685,0.0,0.2176174610154852,0.0,0.0,0.3260373272765595,0.0,0.0,0.5359827799886945,0.0,2.7591572110221727,0.0,0.4421231090795103,0.0,0.24367440601814466,0.0,0.9833981780471175,0.9029301179396844,0.0,1.7135706592257691,1.2267690008868606,0.0,1.0
6131,0.0,0.5106345879419981,0.0,0.0,0.7683641134976189,0.0,0.0,0.0,0.1951772593608719,0.0,0.505178760317661,0.5841862624402145,2.771924066029945,1.7677389427456713,0.0,0.6942121895867742,2.8801897374648413,0.0,1.06653332419202,0.053790185073076674,0.2862396569936348,0.0,1.3098464476134597,0.0,0.0,0.0,2.0
6132,0.0,0.6737235619877577,0.470049850338734,0.0,0.0,0.0,0.003215792234532528,0.6557945580827407,0.9120864107120147,0.24832005264012313,2.076857350150622,0.0,0.0,0.9758847947885148,0.0,0.0,0.954210804732023,2.580704673696059,0.4213076398852448,0.0,0.0,0.0,0.0,0.0,0.6869685905050414,1.1758509759544316,2.0
6133,0.0,0.0,0.0,0.8157887784436841,0.0,0.6260589927451061,0.0,0.0,0.0,0.35999624035462063,0.0,0.0,0.0,0.9330590812097914,0.3101000191281303,1.4478750469148447,0.0,0.7744459085687416,0.0,0.32079860306087954,0.037441624113558634,0.32116847988686426,0.0,0.1310369875917762,1.3075717036169674,0.1143070451013015,0.0
6134,0.6841361363890124,0.0,3.352728155422694,0.0,1.2492132163718916,0.0,1.5163276854163779,0.0,0.0,3.001804438837351,0.0,2.334092224086742,0.0,0.0,1.2856952915483602,0.0,0.8395928580327963,0.0,3.21089774103852,0.0,0.02216713396708648,3.4752117742226365,0.0,1.5321725521536957,0.0,1.4087100587852268,4.0
6135,0.0,0.0,0.0,0.8037261692656354,0.9098392044490746,0.6897221804353494,0.19785920211084995,0.0,0.0,0.0,1.5799926616101652,0.0,0.0,1.0780082297686953,0.28061337292208105,1.377603619085272,0.0,0.0,0.0,0.0,0.7927178508247675,0.3872043608249379,0.4401068108076481,0.0,0.18545617377889537,1.5450040979506694,0.0
6136,0.0,0.0,0.0,0.8415430092370866,0.0,0.41531320332404553,0.0,0.3689469410147089,0.057009237831071854,0.2505644098564364,0.0,0.33736541157308236,0.0,0.9047544017177861,0.28046406355711473,1.0420447530621528,0.0,0.28276252123609763,0.0,0.2148741734266926,0.0,0.0,0.0,0.5924782065757239,0.0,0.28390265914030416,0.0
6137,2.762262169215537,2.367495145056207,0.0,0.0,0.0,0.0,0.0,0.0,0.6678150519283378,0.9800341315884538,0.47693989631325523,0.20136315066179056,0.7723085383405193,0.0,0.0,1.2728010321023364,0.03319060206193515,0.14120979679099055,0.4400642562945633,1.2423677716753454,1.0242331208990698,0.0,0.0,0.0,0.0,0.0,3.0
