,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,list_cell_codes
58,0.0027085029748210123,0.016485710992176533,0.004525120448861095,0.0029878528558114257,0.012645613983175711,0.003274535023863412,0.0015120844496050861,3.0
59,0.0019865241396242804,0.025101526656715143,0.004326573511679312,0.003849436532072579,0.013404803573979438,0.0,0.0023817083248451843,3.0
60,0.0005480265511248839,0.005766172521496888,0.019983689045471223,0.0010357475033237623,0.0,0.02563462316554217,0.0012368872312939166,2.0
61,0.02707509951974794,0.0023948088816240077,0.0027005165135656206,0.003165210368800719,0.0,0.0,0.0003021044162706,4.0
62,0.0010909983204625147,0.01047295829970379,0.0,0.0014620428072083364,0.018505728855537033,0.000763067231109557,0.007188181651988466,6.0
63,0.027070605484141672,1.7586938729600357e-05,0.0034158291706089423,0.0019374502595966654,0.0015575967404205164,0.0024987480223192535,0.0,4.0
64,0.0007102131019849589,0.002852504116802905,0.007910507640302305,0.0015553866444639143,5.250588903258487e-19,0.04508475181743945,0.0,5.0
65,0.025538571230223826,0.0,0.005210501271084469,0.002782830774394313,0.0013887148125342195,5.706717319231611e-05,0.009499824350937472,4.0
66,0.001207960110488878,0.00025755414172684435,0.0035269973425579707,0.03823557835699903,0.00023099363658764715,0.0,0.01136894924177729,0.0
67,0.0,0.009991068381850784,0.0,0.00039563538605262355,0.01989214878505283,0.0009586099565351989,0.006422714540247824,6.0
68,0.00042814090682445773,0.008806119163509984,0.00755911725408866,0.0024359583220897006,0.013030058668673898,0.0,0.010673842403665163,6.0
69,0.004035760952832227,0.03179203202573189,0.003949915001995454,0.0029426647336872206,0.0,0.0,0.0006481159682705682,3.0
70,0.0010400797796233311,0.01210757549164591,0.018509104643536185,0.0,0.007855146783786158,0.0,0.0008190417730607125,3.0
71,0.000743368703413002,0.012038348866007223,0.028946908358336666,0.0011823971530717993,0.004546124446924605,0.0019581071661284397,0.007117696658599794,2.0
72,0.0012329401077871515,0.0,0.016097024536588993,0.02897544590231263,0.009935612387977796,0.0009181939853103652,0.008093249205133267,0.0
73,0.0,0.0,0.003519411627344722,0.0014182672379394385,0.022778187405572897,0.0,0.001211504636754048,6.0
74,0.002065636875767959,0.013523298566300829,0.0,0.0007486362188636899,0.0160125345106624,0.0014412470705939015,0.012049110700376741,6.0
75,0.0,0.006471925576837331,0.028854357117533227,0.0018217579217802626,0.0038953057821868487,0.018124493963854574,0.0,2.0
76,0.000493520676724417,0.00587672527235809,0.031502462908808176,0.001558396957992228,0.0,0.0193117458867255,0.0004837827366133481,2.0
77,0.0031454193637496073,0.0,0.005284484134455295,0.004308935255221516,0.0035708429891235806,0.03834763276296414,0.03695525361076085,5.0
78,0.0,0.007194416670478117,0.0,0.0013019828944597102,0.014530679546134889,0.0015551882966066777,0.009842611737723047,6.0
79,0.0005657719788698522,0.0012990116801618527,0.007379551281588328,0.018784799580483683,0.013111461840578157,0.0007082755802060622,0.020714357494534163,1.0
80,0.004492799239514432,0.001351920406007376,0.0,0.03995727439544812,0.0004252599065408356,0.004059182775845312,0.0019522480606345327,0.0
81,0.0,0.016345860290472927,0.020901880293044496,0.0,0.0,0.006981498046571691,0.0,2.0
82,0.0,0.0,0.0393985627970962,0.0008373840534107627,7.970527703057855e-19,0.01079985989192017,0.0,2.0
83,0.024938197356765196,0.003195184009303144,0.0,0.0009821558922679726,0.0009115206834409211,0.0,0.004910031291753352,4.0
84,0.02257780052584347,0.004110067214990607,0.0,0.0,0.009835357663949613,0.0003369156676516729,0.017293913702610717,4.0
85,0.0005687318289130587,0.010550698780279989,0.02718330869308359,0.001056285809378229,0.0,0.02001299910742748,0.0,2.0
86,0.0017662503922460159,0.007261155018906314,0.0,0.001974919053105841,0.020825393840528412,0.0018175994011019618,0.011452988486862424,6.0
87,0.029611083538403908,0.0,0.0026803328263870036,0.0023657443443745704,0.00223405621493468,0.0008206398895648,0.007914655023527646,4.0
88,0.0,0.0014866453538169445,0.0,0.0369481058230434,0.001431277516400228,0.0003363772077019916,0.013477523694982976,0.0
89,0.0,0.007833221352122466,0.029059956258461826,0.00043657230051450324,0.0,0.016168831957451793,0.0,2.0
90,0.0004130661155282799,0.005457115363938122,0.005640106538806584,0.0020010540871069292,2.3132470833072082e-18,0.035516279933953995,0.0,2.0
91,0.021998636123714405,0.008597357402325076,0.0,0.003970344478429818,5.105024303265371e-19,0.0,0.0,4.0
92,0.0,0.017717101263009072,0.0,0.0014471012489713341,0.018065135624452933,0.0034273850652847093,0.011292443274405393,6.0
93,0.0010997646286459084,0.0033080166535087935,0.005539919960927526,0.000595819820151812,0.01550941662002669,0.0,0.0025282219573858036,6.0
94,0.0006154949246168009,0.011831354272434008,0.009830819092519712,0.0022195577256934654,0.012804682505126851,0.0,0.005303855912257758,6.0
95,0.008374987899832504,0.0,0.0015399958642049974,0.009764641497747542,0.00989089186335383,0.006516452020238203,0.0006660577247096674,6.0
96,0.0021817848339741232,0.0,0.0,0.04109349172464362,0.00048107099282821645,0.0020960505692450906,0.006083997118127005,0.0
97,0.0018752099957207054,0.0035621455579188106,0.0021084191587814305,0.036392836922527455,0.0,0.0,0.0,0.0
98,0.0013620412492667381,0.009764027903151057,0.01914582158042675,0.0015740285827728947,0.013744009430127936,0.002779806322760534,0.006533125636114188,1.0
99,0.026654972900772383,0.0012735567166981764,0.005720314374632723,0.00045780147199241003,0.0009189097757652988,0.0,0.003973728874364582,4.0
100,0.0029879559604331727,0.013362658284091545,0.0,0.00272654113524659,0.02218674211307265,0.0034064867589202667,0.0005595797228745823,6.0
101,0.0012425772601690004,0.013142195095810421,0.023913324899062303,0.0001801910545562007,0.014159445625834875,0.0003238196231239445,0.01428011720600165,1.0
102,0.031139488513601803,0.0,0.004774864837628554,0.0025904960714917408,0.0,0.0031445897959070388,0.0008584591347493193,4.0
103,0.0017275254580098823,0.0029068821019266194,0.0,0.0016251198925042775,0.023722803458838638,0.0037111628803948938,0.006874289556932115,6.0
104,0.0014422327733654137,0.023257852360230497,0.0,0.0033900185810758817,0.003230542988811543,0.004810363059825637,0.0041360348576389636,3.0
105,0.0008319646195946841,0.008722689283947958,0.02237113386432828,0.0013274149759844411,0.0,0.015469795329069861,0.0013409347911749131,2.0
106,0.001439763817107109,0.008454016203074092,0.0317817162605806,0.0019278093412716686,0.005035238979257895,0.012800605492437857,0.0019824569523677047,2.0
107,0.0005982805623154197,0.006318954879538685,0.015669299256608184,0.0002244769396990185,0.020936009714459986,0.0006320142602163987,0.01849058415098087,1.0
108,0.0006510068876804656,0.012468031610502542,0.0008056493537158435,0.0016101044510541283,0.021728441197329956,0.0022886262500933,0.0019799767755106948,6.0
109,0.0011859613890491717,0.014037616513803253,0.0,0.000542391051149114,0.019514565228138107,0.0018946281997602114,0.011698119407223099,6.0
110,0.0005667885799429389,0.011722358195136806,0.027446409371494545,0.0,0.01158019307474495,0.0,0.0058031809794510635,1.0
111,0.0015709163531912027,0.022868369015382042,0.0027786274542156778,0.0022331374351407906,0.01494521701378617,0.0,0.007505135464107564,3.0
112,0.030708252499878543,0.0029257689160434577,0.002747861323393412,0.00039707070406743393,0.0,0.001553077266769605,0.00032735710711296787,4.0
113,0.0022350515914751254,0.0042972106499155616,0.0120115946081007,0.001763924182230346,0.0,0.03149216559675299,0.0,2.0
114,0.002345926692168232,0.02495129567144447,0.007979237821721857,0.002617622590670224,2.255444157215796e-19,0.007847085758395727,0.0,3.0
115,0.026781824967561305,0.0,0.005861907783479381,0.002961415514520604,0.0030491091250742404,0.0010240657883230071,0.009157317580701195,4.0
116,0.0006631313156117201,0.0,0.016580554420126292,0.0007252904480793475,0.018950420425582704,0.0025730541179141654,0.0073813706802427735,1.0
117,0.0012036939045618272,0.008947327815408947,0.0,0.0013833021683308676,0.02078802633290578,0.0,0.0051348767899904385,6.0
118,0.0,0.008489168905788722,0.012621455262164166,0.0,0.0,0.027741131196807944,0.0,2.0
119,0.0036318018080824296,0.0037930690947758318,0.006060047499329548,0.03505809548726359,0.0028891824278421668,0.00020777719457280118,0.015448600372311909,0.0
120,0.000744797385102278,0.003618620171113342,0.029396849268198324,0.00268827798899663,0.0,0.01193385980885431,0.0004527111191503794,2.0
121,0.0,0.03458686768044722,0.0020427300402167847,0.0015439115787825156,0.0055666032017036085,0.002052041653769836,4.0128638512757166e-05,3.0
122,0.002345468166025978,0.005838200981853099,0.027232748744534158,0.002978861795972808,0.00889957973355813,0.007154421543594175,0.005697430443203974,2.0
123,1.8612397879991077e-05,0.0,0.024744091640421156,0.0,0.02208930352495829,4.003286927532664e-05,0.019333537879843956,1.0
124,0.001856637625533699,0.0,0.0001190140410357601,0.03691620281131682,0.0013884082284041583,0.004719521775122269,0.003342651058223795,0.0
125,0.00018917710946178708,0.0003083335203490973,0.0032345551368997065,0.003070372859764868,0.021941037561371522,0.0009386223922765265,0.009679402243778201,6.0
126,0.003182482783497517,0.003314442594298373,0.0,0.039800089735603165,0.0,0.0,0.0012780378055564808,0.0
127,0.028272963990382986,0.0009502623073417263,0.0,0.0010496049699453432,0.0021783917390465653,0.0,0.0024565951415807604,4.0
128,0.0,0.023216392253672485,0.0,0.0004730012408892183,0.015505690740269848,0.0028732470511029797,0.002863386380700157,3.0
129,0.0015357327069085206,0.005785901975277805,0.004442022826789105,0.0,0.017612465915295878,3.4141022975203815e-05,0.010994320810465516,6.0
130,0.0026110475434455225,0.00668233255292393,0.002931641046870468,0.00306001837034217,0.01614579207938498,0.0,0.002179779719894154,6.0
131,0.029372755275273218,0.00200331037565964,0.0028919919447292154,0.002868178416474688,0.0,0.0,0.0010929244497357468,4.0
132,0.0,0.018372089190812693,0.0,0.0023195411522422484,0.015391473603661925,0.002499883342385819,0.006782782287881733,6.0
133,0.031974540087499545,0.001590570003478533,0.0,0.0017281817322121673,0.0,0.0043440215490091255,0.00039457966578039516,4.0
134,0.024700968953458424,0.0024885716119043434,0.0031214905941011808,0.002817117182226913,0.0,0.002472715706600753,0.0005683599539175304,4.0
135,0.0011914502997502196,0.008076709015615673,0.0,0.001173658630379113,0.02022441688750642,0.002052517708078058,0.0048230921701583945,6.0
136,0.001189984088937096,0.005967625705878443,0.0,0.0,0.022222809586529262,0.002859360683513934,0.00944967616240919,6.0
137,0.0012488883948676731,0.0,0.014583050779175679,0.0011016963194601106,0.026220645210992356,0.004179307983810198,0.00805616069385869,1.0
138,0.002306278777986122,0.0,0.0,0.03599849111802326,0.001385543155918777,0.0012495333816110496,0.015247491424743813,0.0
139,0.0014585791592191483,0.024545676758266282,0.008160170869329419,0.0017680298788040271,0.0016475331237411578,0.002191546078145193,0.0013367922172978044,3.0
140,0.013656590847336293,0.009971947208312472,0.0011760033177822364,0.005679745176531838,1.1436234719883663e-18,0.002859191577546022,0.0,4.0
141,0.0005266991485924078,0.007666436003007191,0.003158527334503197,0.0,0.023745385218752756,0.0,0.0075790345145018406,6.0
142,0.00286488143492943,0.01579476483442008,0.0,0.0010474902971493317,0.01677915017050009,0.0,0.004975521148383628,6.0
143,0.027795863465894414,0.0,0.004126795787206356,0.002513353945349318,0.0,0.0003946869363138875,0.014871456461719014,4.0
144,0.0013742069277676674,0.0011703398391575044,0.0,0.0332860329183752,0.0018133788859401902,0.0014690216318418766,0.006777424695888991,0.0
145,0.002065533999992161,0.004699472892318766,0.0,0.04157698687289746,0.0,0.003774902232545247,0.0001586302799079859,0.0
146,0.0013663048533975872,0.02613305068053272,0.0029672191204350344,0.0012036941599984138,0.006793838656209696,0.0011113199876205803,0.008695412878454175,3.0
147,0.0,0.007370668200716862,0.004484664727900982,0.00222165915879809,0.020224444646638834,0.0,0.003008821007959223,6.0
148,0.0012275256905271022,0.0,0.0,0.032975447071608766,0.001994159895577287,0.0,0.00941910702629186,0.0
149,0.000713878286442036,0.003964697636902643,0.004366984533605846,0.001474905025449608,0.01743793866186331,0.0038055856063429244,0.008594954506897111,6.0
150,0.0009990659762432988,0.034443595739148465,0.002179700652861688,0.001961981124289091,0.00557511019228712,0.0,0.0015738162279048593,3.0
151,0.0006377501977732674,0.008939639509955069,0.03577439891018736,0.0013075529087771434,0.0008210424843383953,0.009650742629516217,0.01569036562026417,2.0
152,0.0014876746623999127,0.024629593548269702,0.0,0.0029708218765144025,0.015509804070781922,0.0025286020851076397,0.011070645936660234,3.0
153,0.0,0.007352296564719727,0.0,0.0011996370695123311,0.020571986867725763,0.0036374702427451186,0.004012216334904954,6.0
154,0.027684811197744626,0.0,0.0,0.0013487921390135935,0.00030735576871506576,0.0014566681294004356,0.0082356757962044,4.0
155,0.0006259526432279922,0.0005721253592681022,0.006768200471157251,0.002398872585966445,0.018880481262426366,0.0,0.0029006365299242024,6.0
156,0.0009572423135839895,0.011362239930160856,0.0015956659032282869,0.0005244320660829623,0.021277795260943096,0.0008887604839496851,0.009597987119499518,6.0
157,0.0009269675563760153,0.016691172284515176,0.0085245027739158,0.0022580541099503776,0.007839332297788255,0.0,0.009827878820704376,3.0
158,0.001451344379469215,0.023536962174437865,0.0211338972240571,0.002890759469904603,0.0,0.011464369759649476,0.0023468559815654133,2.0
159,0.0009034009177983215,0.005606985443426157,0.006526059027848631,0.0013019398654853722,0.01784756531281906,0.0,0.0028713270349578694,6.0
160,0.0017450138459287722,0.001098196152545366,0.00562501893145005,0.0027147188368888825,0.004823140481357044,0.02730586348358183,0.028408457268628763,5.0
161,0.0010236410686133477,0.005221485462661459,0.0,0.0015270075971771375,0.020335709349216368,0.0011435467487463328,0.014177833260739008,6.0
162,0.0029883616986560967,0.0008784371466406877,0.0035882049376878594,0.03473659344394824,0.0015659928606529799,0.0016415636376100981,0.008383936393954147,0.0
163,0.0015210449440894193,0.014500565232309684,0.0,0.0,0.021414946563008925,0.0,0.004402665451107417,6.0
164,0.0007008610445914537,0.008227530161333018,0.03157772379695507,0.0,0.0,0.013209108446754833,0.0,2.0
165,0.0,0.014802685320462517,0.025083094952644,0.00179268163709208,0.0,0.018104213226653884,0.0012001098392061366,2.0
166,0.029837935298434252,0.0019037394947483553,0.0020152844317527768,0.0022010384449998215,0.0012537229155315701,0.0,0.004156409140286123,4.0
167,0.00033809244459724727,0.0002874199683716313,0.004915886326236404,0.03729334794554483,0.0008465924090631286,1.6832818094505385e-05,0.010733641391818212,0.0
168,0.022917578247387386,0.0,0.01868836041123737,0.005943655279445149,0.0047298629154054785,0.0,0.030142949908610057,4.0
169,0.0014915322076132938,0.0042957991043685,0.009291409939945525,0.0009097132162386574,0.0,0.04136428648742859,0.0,2.0
170,0.0010857427112677892,0.0,0.016670049213751488,7.463884126449622e-05,0.01838678658580622,0.0011453053489142429,0.008952069837674893,1.0
171,0.0014986304479384376,0.008951596213824633,0.0,0.00043447193013363577,0.015357900267640215,0.0007735131714208984,0.008575123641463525,6.0
172,0.029534970863626175,0.0013585261634233216,0.0,0.001512856809678948,0.0,0.0017467605303270227,0.0002278488291034311,4.0
173,0.0014427137044063932,0.005490796716611407,0.00041447630660704324,0.0008396914765957422,0.02097419215675136,0.005569282328909606,0.0005292346925228721,6.0
174,0.0011190933877955522,0.013138114886392974,0.0,0.0007298935584879396,0.018771352170328125,0.0030371562085434586,0.004274050783243192,6.0
175,0.0014167160948062333,0.023048415059375344,0.0022804976304596058,0.00043685513095090853,0.010067455908207767,0.005271367641682568,0.008823353057904116,3.0
176,0.00063676650898227,0.012842733845381123,0.027460435674175894,0.0,0.006491377737228101,0.00323636917866262,0.003848956728169725,2.0
177,0.0007812894156547719,0.001849458427094739,0.002971725384170183,0.038608732271480685,0.0,0.0,0.0,0.0
178,0.0019812402000923992,0.004627223084249334,0.006790519952315509,0.0,1.5264922353837117e-18,0.0385542640752907,0.0,2.0
179,0.02251618986056406,9.793163902764232e-05,0.0077138061891834486,0.001693727758439858,0.000807823275241301,0.0,0.010984364619130606,4.0
180,0.0005269362046947658,0.024235260250800354,0.027172056578205286,0.001259778012239999,0.0022012598595843604,0.0,0.0012615409939242474,3.0
181,0.0284274596127664,0.0004329750266814159,0.004251945733027603,0.0015253115008530646,0.0005696906926549544,0.001637973468221795,0.00486347928114439,4.0
182,0.0027552286871411103,0.02326320949693917,0.0,0.0,0.013813156999494144,0.0018383553230846257,0.0036173804549887046,3.0
183,0.0,0.006578737009910913,0.03676029785900191,0.0011856412839607124,0.0,0.016385241940666265,0.0,2.0
184,0.0001937439154793645,0.0026344109282451815,0.005399016514974816,0.004696567163257965,0.0010155703627316704,0.03889501479755975,0.04417905189555885,5.0
185,0.006506657577966077,0.0016062853672224949,0.0018308132065367486,0.013869144739539567,0.009126944712172324,0.005302736930495999,0.008598950962067657,6.0
186,0.0005704105217916661,0.02461683237837702,0.016683851453195706,0.000920396782128868,4.681030387034851e-19,0.0,0.0,3.0
187,0.0014269492893856373,0.014005206389552513,0.02769417615681902,0.0020674048550226435,0.0,0.00958912596870637,0.0017688243509739574,2.0
188,0.0,0.002170412529387155,0.005425394568645694,0.003314685778871282,0.0012336573424294335,0.04012695174213662,0.031208182876068462,5.0
189,0.0,0.00013325547058722878,0.005621886521490292,0.03160622022572006,0.0005155887363250888,0.0,0.008985311856017194,0.0
190,0.0019966312325857133,0.03113199329111519,0.008477345417938802,0.0023710770975351415,0.0019804490083446796,0.0,0.0017726124771181514,3.0
191,0.0012015283268401796,0.008248016219767451,0.007577344523036297,0.0,0.009803108608565767,0.0,0.0,6.0
192,0.0015010643082043057,0.007313070541320852,0.02890383108958852,0.0,0.006722228257134758,0.009259426782290105,0.0015235546273981695,2.0
193,0.0013490518284921221,0.005674943437216995,0.0059283943251817375,0.0009095671251811494,0.0015703756619912038,0.024716442988574384,0.042854746280477626,5.0
194,0.0013121211170755054,0.004632888251736058,0.021475537056434485,0.0011372210303892249,0.0,0.03290842611886374,0.0005606584866019727,2.0
195,0.028601824005885068,0.00032464978320613416,0.000718499810185891,0.0012345355304163369,0.0015087005368371084,0.0028489849512209806,0.0,4.0
196,0.000715399720847283,0.0055822510404172805,0.0,0.0010983275004310161,0.019757634108980637,0.0015535559760556275,0.007227700815031524,6.0
197,0.0033641639890870036,0.001196984724062093,0.002819516589465716,0.03791874722156269,0.000813062874590933,0.0,0.008075612397762994,0.0
198,0.0024570950250938713,0.007638368386549514,0.0,0.032713854086384185,0.0,0.008634574159504428,9.284628940334275e-05,0.0
199,0.0026798414472828614,0.010572983668958766,0.0,0.0017488541405106806,0.01814082406161059,0.004503213864752599,0.009404405992641442,6.0
200,0.0019899999050961206,0.028949498742900228,0.007402920729394746,0.0025015705847677167,0.0,0.0019873019978991617,0.0005339405321610237,3.0
201,0.0017955655655837257,0.019712902581918566,0.010433457951970466,0.001036722261650815,0.00808225855265162,0.0,0.005943411315695906,3.0
202,0.0008807453933040784,0.018287930451818372,0.0,0.0005314774227606095,0.0172858932891329,0.004385243245597014,0.0,6.0
203,0.0012740594738090555,0.008774768645821454,0.0,0.0005320446366935408,0.02432887704677863,0.0005018553105437514,0.013044361342782935,6.0
204,0.0007266679901767356,0.012913217743369107,0.0,0.0012054528478227986,0.01623763195554991,0.003002671850035831,0.009672755980654242,6.0
205,0.0,0.01721791293673048,0.016654481860550015,0.0007861663825781451,0.005131513847006204,0.0,0.005126875677392877,3.0
206,0.0013909329976454436,0.009649726932500657,0.0,0.0023554778046966825,0.02021840694385098,0.0007420998542091595,0.009396148758646722,6.0
207,0.000717531345858777,0.006823082956950952,0.0,0.000246686972151416,0.022858643080778722,0.0021952204785215725,0.008650747347771128,6.0
208,0.025757049040270798,8.19837819731431e-05,0.003710618522601543,0.0030438317021202177,0.0017059961551545374,0.0,0.004751187044190651,4.0
209,0.0,0.022222893082493672,0.013936875730967508,0.002064243371732128,9.50897629772957e-19,0.004210384254662386,0.0,3.0
210,0.02426162156641854,0.003663470255892226,0.0,0.001770239201603834,0.012092512124626238,0.0007290548568201153,0.011159123364621475,4.0
211,0.001162433472364012,0.018261957720562418,0.0,0.001564371344013823,0.014939374670901425,0.0022633003297706966,0.007695630289894981,6.0
212,0.0005897355146427959,0.02673192210357275,0.012886863666338615,0.0011679252076541044,0.002817487768006108,0.0024490861961081246,0.0009384749338419175,3.0
213,0.0018527225403278647,0.0,0.0,0.0023863546467736622,0.026435718071257528,0.0,0.005398359904282597,6.0
214,0.0007790482342841507,0.01796923333006995,0.008085342745484532,0.0008367423005893757,0.012510276483378319,0.0,0.0060032469674582995,3.0
